RSSI,IOT,MCS,CQI,RSRP,RSRQ,BW_Utilization (%),RB_Allocation,UE_Status,QoS_Class,Beamforming,Traffic_Load (kbps),Latency (ms),Backhaul_Status,Mobility,Frequency_Layer,Network_Slice,Handover_Metrics (ms),Retransmission_Rate (%),NFV_Status,Physical_Cell_ID,Active_Features,Energy_Consumption (Watts),UE_Demand (kbps),Current_Resource_Allocation (%),Channel_Conditions
-77,-85,31,12,-128,-11,79.23639251524689,234,idle,4,37,6809,95,1,stationary,millimeter wave,3,133,5.773442951540595,1,94,MIMO,396,8752,52.61663235325894,2
-120,-31,13,15,-119,-19,100.0,193,idle,3,31,6582,105,1,high-speed,millimeter wave,1,137,6.57670744003203,0,94,carrier aggregation,382,7299,2.986978221921388,5
-89,-88,30,3,-134,-20,23.20443749629267,241,connected,9,11,7154,23,0,high-speed,millimeter wave,3,155,12.239726551792293,1,194,None,289,9704,23.08589345005586,9
-96,-35,5,4,-121,-6,87.31613395507019,95,connected,9,39,13373,105,0,high-speed,sub-6 GHz,2,465,16.48612316532133,0,69,MIMO,240,8702,55.44379870384736,6
-87,-22,7,7,-111,-11,10.270479265783925,237,connected,9,60,4892,13,1,high-speed,sub-6 GHz,2,76,15.92198619911295,0,351,MIMO,299,12371,35.45645310215443,8
-90,-68,24,10,-94,-16,97.44303766356326,75,idle,3,45,6750,74,0,stationary,sub-6 GHz,0,305,15.306242259117797,0,12,None,359,2650,70.65343308399498,0
-108,-87,16,1,-104,-4,18.886614624976445,117,handover,2,38,13868,42,0,high-speed,sub-6 GHz,1,396,17.355743330339013,1,431,None,269,9677,50.48565684966802,9
-117,-70,21,14,-93,-13,11.30868158721463,11,connected,9,10,7905,100,0,high-speed,sub-6 GHz,1,10,20.8810125610735,1,278,MIMO,395,10162,25.603227274843597,10
-84,-9,12,4,-118,-20,46.162444580403914,74,idle,0,11,8000,60,1,stationary,sub-6 GHz,2,185,7.70044451857052,0,186,MIMO,441,9654,9.33928377821831,1
-97,-57,15,14,-99,-20,78.70808229876565,139,connected,7,36,14125,56,1,high-speed,millimeter wave,4,409,7.199504906250126,1,21,carrier aggregation,455,7238,48.06020978020902,5
-81,-74,26,11,-101,-5,20.003465572440675,41,connected,3,1,8192,73,1,stationary,sub-6 GHz,2,100,13.598831174829812,0,67,carrier aggregation,283,10413,33.66033444837064,2
-95,-96,19,7,-115,-6,67.81491273920705,236,idle,3,5,7595,92,0,stationary,sub-6 GHz,2,251,17.059105220441275,0,230,carrier aggregation,146,6659,16.19375109887261,1
-117,-54,17,13,-74,-18,12.605506798575863,59,connected,1,18,10730,112,0,stationary,sub-6 GHz,3,409,21.083855792611025,0,93,None,9,3787,79.91364559989796,7
-82,-36,4,10,-138,-8,48.74719994938868,79,connected,7,36,11440,98,1,stationary,sub-6 GHz,4,235,14.01433314962128,1,230,MIMO,39,8223,68.97171293541868,6
-77,-2,18,11,-79,-5,84.49954926306373,262,connected,2,63,13909,85,0,high-speed,sub-6 GHz,2,338,1.4643507405846083,0,70,None,97,10371,33.238697146603556,8
-120,-45,21,7,-114,-15,100.0,40,connected,1,51,9810,116,1,stationary,sub-6 GHz,1,110,5.870489979959347,0,456,MIMO,247,2815,61.69195161532088,5
-72,-60,27,13,-116,-17,100.0,41,connected,1,34,8162,49,0,high-speed,sub-6 GHz,3,148,6.518262305502616,0,144,MIMO,88,4900,59.13513363755103,9
-92,-13,14,3,-114,-9,93.1707538634559,238,connected,1,50,14297,37,0,high-speed,millimeter wave,1,40,10.00335348423787,1,448,None,455,4467,3.526455409671092,6
-89,-8,12,11,-104,-18,70.8501876645934,20,connected,4,51,3398,79,0,stationary,millimeter wave,1,396,14.835619770861324,1,403,MIMO,282,6182,82.5430814065866,8
-114,-73,24,10,-71,-4,18.682377482769816,73,connected,1,5,10328,80,1,stationary,millimeter wave,2,62,14.424903513592259,1,134,None,488,11637,71.21017810028607,5
-86,-20,3,9,-136,-12,55.546635337985094,256,connected,6,20,10342,15,1,stationary,sub-6 GHz,4,416,16.178440618845524,0,476,carrier aggregation,225,8934,48.88936581296382,1
-87,-85,17,2,-87,-16,61.436837933862535,113,handover,2,47,5186,126,1,high-speed,millimeter wave,0,61,7.766644219156435,1,32,None,307,4843,68.48855516048071,5
-84,-70,16,6,-109,-11,48.83418322050852,155,connected,2,4,12338,83,0,high-speed,millimeter wave,3,236,14.115040963486958,1,258,None,222,6644,19.648496352616906,5
-101,-76,9,6,-72,-18,23.70234024983236,263,connected,5,1,7302,31,0,high-speed,millimeter wave,1,11,10.302639392154866,0,127,carrier aggregation,271,9301,49.04834478330461,0
-105,-53,0,9,-107,-16,32.49580301622388,273,handover,8,32,9177,38,1,stationary,sub-6 GHz,0,202,17.33980723795868,1,114,MIMO,73,6372,29.605838738196166,9
-106,-91,2,14,-93,-16,77.59103015876599,168,connected,2,52,6561,105,0,high-speed,sub-6 GHz,2,449,8.475167986134768,0,264,MIMO,351,12011,65.7526787882348,0
-81,-21,19,5,-88,-5,8.611688491195817,33,connected,4,10,11688,40,1,high-speed,millimeter wave,4,97,17.952335970335977,1,453,None,242,7801,84.33420405851174,7
-114,-14,30,14,-117,-18,21.323998553181074,264,connected,1,62,7748,76,0,high-speed,millimeter wave,4,320,18.67476907010329,1,495,None,174,6929,66.65865570194364,4
-117,-68,14,6,-138,-9,46.54343799820431,82,connected,8,41,9714,119,0,high-speed,sub-6 GHz,0,388,11.884813297913482,0,137,None,70,7141,74.72430145861698,4
-93,-44,26,5,-103,-7,45.39678520920164,103,connected,6,49,8255,30,0,high-speed,sub-6 GHz,0,498,10.002584890604412,0,465,carrier aggregation,473,13683,2.773728029366096,9
-73,-31,3,5,-74,-11,15.317164321718032,218,connected,5,62,4012,65,0,high-speed,millimeter wave,0,67,5.739444384569191,1,320,MIMO,175,10881,86.80653401207107,4
-88,-74,5,5,-126,-4,86.86080445179165,91,handover,9,10,8865,88,0,stationary,millimeter wave,4,206,14.604638891427843,0,472,None,339,5926,92.15593954466144,10
-87,-55,8,7,-136,-18,25.98654019608376,217,idle,7,29,11967,47,0,high-speed,millimeter wave,0,390,10.98441054190846,0,487,carrier aggregation,88,3244,55.574169601931466,10
-116,-43,8,9,-139,-16,48.68716757622008,145,connected,0,23,8132,58,0,stationary,sub-6 GHz,4,384,15.926824798955579,1,360,MIMO,233,13718,86.54766954636105,2
-74,-22,6,6,-96,-15,34.162424435197366,92,connected,0,56,13447,11,0,high-speed,millimeter wave,3,104,4.790949468243156,1,165,MIMO,382,5653,69.91984348668908,10
-75,-18,26,14,-71,-17,76.15405952168346,188,handover,5,33,11771,31,1,stationary,millimeter wave,1,305,7.421632665405365,0,306,None,150,8730,57.45051078693901,4
-111,-27,12,5,-84,-16,7.836276885666454,160,connected,1,11,8577,53,1,high-speed,sub-6 GHz,3,93,22.76988534285788,0,498,carrier aggregation,460,8600,62.22171442608813,2
-115,-1,6,4,-116,-7,35.23406391482064,121,connected,1,23,5781,104,1,high-speed,millimeter wave,0,287,11.0830173748327,1,446,carrier aggregation,252,9135,54.49659357850977,6
-73,-9,1,15,-77,-13,17.4037560570227,60,connected,3,30,14230,49,1,high-speed,sub-6 GHz,1,237,9.590375668341247,0,323,carrier aggregation,200,12590,35.02707469081194,7
-95,-84,15,1,-97,-5,100.0,85,connected,4,4,13107,24,0,stationary,sub-6 GHz,3,256,14.764785501473284,1,443,carrier aggregation,365,10871,25.19984232714928,6
-108,-35,14,11,-96,-11,65.83748092676373,64,connected,6,56,5366,50,1,high-speed,millimeter wave,4,42,9.944676246496854,0,2,carrier aggregation,267,7762,19.588194094441235,6
-113,-79,11,10,-126,-6,55.428519363654246,9,connected,9,36,14876,47,0,high-speed,sub-6 GHz,1,30,15.816810885218988,1,353,MIMO,129,10773,35.52218073254429,0
-104,-39,26,6,-91,-11,17.990383122685294,158,connected,5,12,13239,33,1,stationary,sub-6 GHz,3,22,8.851412275700696,0,234,carrier aggregation,183,6191,39.9990729578612,9
-106,-42,0,8,-75,-20,68.72154687147084,158,connected,1,50,4526,21,1,stationary,millimeter wave,0,363,2.309732926942105,1,20,None,413,6836,64.06763856521775,2
-106,-84,31,0,-129,-10,58.75297490486645,29,connected,4,56,9590,61,1,high-speed,millimeter wave,4,128,20.58497347652831,1,290,carrier aggregation,286,10749,58.28301213823166,6
-93,-3,31,8,-87,-15,83.39397681083267,236,connected,8,17,11612,29,0,high-speed,sub-6 GHz,3,7,13.284285783665585,0,269,None,271,13592,84.62713763505609,2
-96,-31,25,3,-96,-12,6.19068060876608,87,connected,8,0,7270,91,1,stationary,millimeter wave,1,15,7.9980813364126515,1,145,MIMO,151,5605,66.88009558760089,6
-78,-51,19,13,-121,-11,40.076039505847724,75,connected,9,10,13106,48,0,stationary,sub-6 GHz,3,264,16.940138354668324,0,10,None,156,12472,31.174070120060804,2
-97,-43,13,0,-111,-6,67.79672539200581,232,connected,1,15,8581,99,0,high-speed,sub-6 GHz,4,256,10.979141049423584,1,469,None,419,7462,76.5391596927312,10
-87,-61,16,1,-130,-14,38.78142688005775,205,connected,3,55,10640,29,0,high-speed,millimeter wave,4,281,6.950233615150579,1,105,None,9,4070,92.76017319519062,8
-107,-29,2,3,-107,-7,11.784400001139897,181,connected,3,28,10610,57,0,high-speed,millimeter wave,2,226,20.709400016122252,0,406,MIMO,318,7964,89.7997096084455,9
-97,-70,15,11,-114,-18,100.0,143,connected,5,39,9378,70,0,high-speed,sub-6 GHz,2,354,15.734607239275887,0,462,carrier aggregation,272,8428,19.302795957181196,10
-115,-80,21,4,-85,-17,24.0948374859555,82,connected,4,42,9263,41,1,high-speed,sub-6 GHz,2,20,11.102684611364758,0,112,None,333,7380,77.94914803178543,6
-104,-63,29,11,-81,-18,84.45249176562906,264,connected,9,49,12178,92,0,high-speed,millimeter wave,4,468,21.02526441023482,0,114,carrier aggregation,325,12408,84.41631908582173,8
-81,-30,15,2,-102,-4,52.00292054616396,219,connected,8,61,10607,48,0,high-speed,sub-6 GHz,0,97,15.969413083345687,0,87,None,447,12308,4.531889455515403,3
-90,-72,26,5,-81,-12,99.83086573798128,261,connected,0,52,12095,76,1,stationary,sub-6 GHz,2,322,12.509627312776521,0,1,MIMO,419,12133,71.33528592520678,0
-118,-15,10,0,-80,-15,44.29858891491497,247,connected,1,57,7408,92,0,stationary,millimeter wave,0,159,2.864114362276886,0,177,None,235,2329,85.99273807183555,1
-72,-36,30,5,-84,-11,100.0,44,handover,9,45,5216,105,0,high-speed,sub-6 GHz,1,415,10.483835470312036,0,327,None,320,4509,34.11792625428015,5
-108,-100,19,6,-74,-15,50.30838583407518,30,connected,1,31,13823,43,0,stationary,millimeter wave,0,50,16.389355098013294,0,336,carrier aggregation,200,5852,46.12018066105985,1
-116,-85,19,14,-94,-11,34.201226196235694,173,connected,8,42,7656,107,0,high-speed,sub-6 GHz,0,454,14.91870582384248,0,176,None,264,10362,95.65226951735129,8
-91,-84,14,2,-126,-12,78.46803608592234,62,connected,2,8,11710,112,0,stationary,millimeter wave,1,368,1.7512891337702319,0,179,carrier aggregation,497,9723,44.66197893278762,10
-110,-37,0,9,-91,-14,45.386197308680536,9,connected,1,13,13477,79,1,stationary,millimeter wave,3,500,9.308932985676991,1,399,carrier aggregation,247,7781,16.85796011467079,2
-106,-1,22,6,-84,-10,24.301173725295882,204,connected,6,59,9014,16,1,stationary,millimeter wave,3,168,9.818858012137074,1,299,carrier aggregation,305,8500,13.240287053825984,2
-84,-81,12,12,-90,-18,58.563829732902136,240,connected,6,55,6416,116,1,high-speed,sub-6 GHz,1,478,20.514307583003387,1,325,None,445,11996,49.54108970081121,7
-88,-7,17,12,-86,-17,58.94751447182567,148,connected,7,34,10715,38,1,high-speed,sub-6 GHz,3,139,11.886438667449088,0,493,MIMO,291,8641,0.2420713144100417,3
-118,-83,16,13,-83,-17,98.17704648765884,84,idle,2,8,11710,28,1,high-speed,sub-6 GHz,2,461,10.954118033388067,1,345,None,97,12392,10.798560351784591,6
-76,-48,26,3,-127,-4,97.79222536671784,226,connected,4,2,13314,117,0,stationary,millimeter wave,4,241,15.970342424516566,1,135,MIMO,310,9402,59.88934775281022,6
-111,-77,6,10,-137,-14,100.0,83,connected,7,48,10109,7,1,stationary,sub-6 GHz,2,130,13.620458319650709,0,426,None,420,6361,55.74741390720287,0
-113,-74,22,8,-127,-10,44.89227521636607,138,connected,2,61,8864,47,0,high-speed,sub-6 GHz,0,364,15.825601320666495,0,394,MIMO,490,10650,66.86855612348013,4
-88,-30,22,9,-130,-7,38.67871681016727,256,connected,3,7,11355,33,1,high-speed,sub-6 GHz,3,301,18.9860275669961,1,451,carrier aggregation,246,12301,92.9338703544912,6
-110,-46,14,0,-132,-15,100.0,125,idle,8,31,9540,78,1,high-speed,millimeter wave,3,71,14.383144364476948,0,467,carrier aggregation,260,9557,31.182843766022827,10
-75,-61,13,9,-125,-20,95.53115786762021,49,connected,9,32,9134,102,1,high-speed,millimeter wave,1,60,9.04177427193465,0,359,None,441,10368,71.7543772134233,2
-94,-81,2,0,-97,-12,56.353304474500504,14,connected,0,12,5750,21,0,high-speed,millimeter wave,1,397,2.0794353966239236,1,445,None,134,5776,86.7080334807999,0
-86,-32,0,3,-76,-13,43.49186904340543,47,connected,8,34,5460,37,1,stationary,sub-6 GHz,1,145,13.070225801852725,1,391,None,499,13780,2.033085422906622,8
-77,-46,31,9,-103,-7,51.408062663884444,113,connected,9,42,9114,87,1,high-speed,sub-6 GHz,1,82,9.028844987148016,0,476,carrier aggregation,475,8463,42.52365653877932,0
-107,-79,1,3,-130,-8,89.5969978361451,127,connected,5,1,8847,122,1,stationary,sub-6 GHz,4,316,6.844449538850571,1,418,None,400,7510,31.127619919737203,6
-92,-75,27,6,-137,-13,73.18298799873465,101,connected,1,42,4180,18,0,high-speed,sub-6 GHz,4,189,7.683751732262313,1,2,MIMO,353,11371,93.39607530083704,3
-85,-70,24,13,-78,-11,11.281937696091834,166,connected,9,47,11445,97,0,high-speed,sub-6 GHz,2,32,19.164441938619213,0,59,carrier aggregation,240,8555,11.772738304963504,10
-109,-8,13,13,-114,-12,90.2300377711004,101,connected,8,53,6769,100,0,high-speed,millimeter wave,3,373,7.497468246456515,1,73,None,341,3879,36.838847972654484,2
-97,-58,26,6,-87,-5,22.200066380981973,225,connected,8,22,10447,59,1,stationary,sub-6 GHz,3,421,13.048717538749564,1,308,MIMO,308,3946,16.642984785232674,10
-96,-76,3,14,-112,-12,63.3727470184667,238,connected,4,48,11625,105,1,high-speed,millimeter wave,1,254,4.750754380175847,0,189,MIMO,117,5597,7.467404885977446,8
-116,-88,30,10,-94,-11,18.376322674431165,69,connected,1,42,7328,121,0,high-speed,millimeter wave,3,98,11.889793464922658,0,222,carrier aggregation,26,5556,96.56254733729502,10
-114,-37,22,11,-104,-19,75.53640334637247,7,connected,7,25,5570,30,1,high-speed,sub-6 GHz,4,323,16.7178930591373,0,200,MIMO,381,7098,35.629407115410515,6
-72,-36,7,7,-108,-12,100.0,41,handover,0,50,5651,85,0,high-speed,sub-6 GHz,1,460,11.767720440661208,0,258,MIMO,252,10529,60.771492175116826,5
-95,-11,31,5,-99,-20,28.468992294809688,123,connected,0,3,8499,42,1,stationary,sub-6 GHz,0,390,11.549463121030737,1,392,MIMO,130,12616,18.980321631904463,7
-103,-98,10,3,-133,-7,38.580591967515836,121,connected,0,7,8660,123,0,stationary,millimeter wave,0,473,16.72680609448073,1,434,carrier aggregation,399,4898,46.552221094626724,0
-91,-79,23,13,-71,-9,46.58377706684679,157,connected,4,48,9144,52,0,high-speed,millimeter wave,4,110,5.589484946766692,1,6,carrier aggregation,356,3113,25.993376362762156,9
-110,-12,1,14,-74,-8,50.98377883003444,89,connected,6,52,4993,60,0,high-speed,sub-6 GHz,1,464,17.51997986963185,1,324,MIMO,122,8199,34.29341266391669,4
-111,-30,10,14,-88,-11,65.91939292038437,104,connected,0,48,8069,38,1,high-speed,millimeter wave,0,441,10.569645117321732,1,416,carrier aggregation,212,8723,87.75934984541018,3
-100,-76,23,6,-73,-19,87.99671985051799,102,connected,5,33,6350,90,0,stationary,sub-6 GHz,4,213,9.811515186917324,1,336,carrier aggregation,423,8636,27.498834071682943,0
-95,-24,6,1,-127,-4,32.712191494140555,147,connected,3,44,4062,85,0,high-speed,sub-6 GHz,1,252,11.526853908521549,1,97,None,110,5560,62.79751671847943,8
-120,-59,27,12,-81,-15,96.42771303234946,108,connected,5,54,3171,55,0,high-speed,sub-6 GHz,0,99,3.2484430780150593,1,31,carrier aggregation,43,12361,52.01172405714183,5
-92,-18,27,14,-71,-4,30.08370956804007,203,handover,7,22,9094,20,0,high-speed,millimeter wave,1,15,1.641662989449495,0,365,carrier aggregation,411,4388,42.03838686656408,7
-115,-67,6,13,-133,-16,42.539680149244965,54,connected,6,63,6808,39,0,high-speed,sub-6 GHz,4,305,2.644832332822058,0,367,carrier aggregation,51,9755,92.0303603287144,1
-73,-52,0,11,-131,-20,54.86484564583211,1,connected,6,45,6942,69,0,stationary,millimeter wave,4,312,2.4669987677281755,0,378,MIMO,188,8044,37.318034940925656,7
-88,-11,17,10,-91,-4,26.538648565935116,75,handover,0,53,6979,61,1,stationary,millimeter wave,0,35,10.122622721106328,1,76,None,174,4245,77.31332057412925,6
-84,-81,19,2,-128,-10,93.04779485458675,256,connected,2,11,12071,94,0,high-speed,millimeter wave,3,43,13.85337600142933,0,162,carrier aggregation,343,5161,98.08019925931946,0
-110,-17,10,14,-82,-10,70.18334910443502,182,connected,3,15,12711,66,1,high-speed,millimeter wave,0,28,9.060867529852619,0,443,None,135,7502,29.87564642086361,10
-98,-65,7,12,-110,-16,25.88810762456315,92,connected,1,20,5793,23,1,stationary,sub-6 GHz,2,397,16.221384575172866,1,88,carrier aggregation,377,5836,65.89217328128515,3
-111,-5,23,3,-72,-17,90.81671838444382,42,connected,1,51,13237,107,1,high-speed,sub-6 GHz,0,457,6.189798501762994,1,189,MIMO,281,5037,34.98252436101019,3
-96,-93,15,14,-80,-7,40.69826711394731,159,connected,1,24,9684,99,0,high-speed,sub-6 GHz,2,91,21.58178320244523,0,265,None,16,12402,11.911528088581525,4
-83,-75,15,4,-90,-20,51.798689369864974,49,connected,7,36,8225,88,0,high-speed,millimeter wave,4,116,13.58261667860954,0,349,MIMO,107,5630,90.06311656077746,0
-109,-71,20,11,-116,-4,98.588690577198,59,connected,6,44,4605,60,1,stationary,millimeter wave,4,334,16.956873104306112,1,185,MIMO,11,4289,78.43096988294165,0
-118,-24,29,2,-90,-8,97.5023416333103,187,connected,7,49,4977,60,0,high-speed,sub-6 GHz,2,472,9.296517588351856,1,502,carrier aggregation,393,9454,63.60138055123631,1
-116,-5,21,7,-95,-6,57.97140402621906,115,handover,4,45,5055,86,0,high-speed,millimeter wave,0,161,5.2266145161173645,1,300,None,242,7382,29.579792071412193,8
-79,-12,12,12,-73,-10,58.8398702345191,8,connected,1,3,11189,22,1,high-speed,millimeter wave,4,350,17.63061952195583,0,106,MIMO,193,4287,57.815753772297285,4
-110,-95,14,7,-104,-9,56.18459106744313,215,connected,3,48,7634,32,0,stationary,millimeter wave,3,129,20.03424242398756,0,501,MIMO,279,6540,3.7719150660698753,4
-74,-72,13,4,-92,-13,47.90216521835701,155,connected,0,46,10509,41,1,stationary,sub-6 GHz,4,491,9.539494429633216,0,465,carrier aggregation,176,3823,57.58842935768943,7
-81,-35,5,14,-91,-19,96.03124730584717,7,idle,9,49,10552,55,1,stationary,sub-6 GHz,0,334,20.001943029214633,1,328,MIMO,364,11468,88.93686422374024,6
-104,-87,2,2,-114,-8,85.75198484814271,41,handover,4,9,12118,77,1,stationary,sub-6 GHz,4,269,14.200871378556105,1,138,MIMO,171,7643,2.550226672310374,2
-117,-3,15,13,-99,-8,76.59312700372777,77,connected,4,8,7745,90,0,stationary,millimeter wave,3,326,13.493570833861174,1,192,carrier aggregation,306,4509,46.88610438961355,3
-111,-4,29,15,-131,-20,32.46713640469956,261,idle,2,38,5362,106,1,high-speed,millimeter wave,4,243,1.8983878052683405,1,420,None,376,10387,24.239440367669296,1
-109,-74,8,2,-102,-17,100.0,220,connected,9,2,8208,98,1,stationary,millimeter wave,0,281,15.8935351666963,0,347,None,399,10864,50.025821912012866,0
-74,-72,27,10,-111,-10,73.06710453421533,75,connected,3,58,7309,70,0,high-speed,millimeter wave,0,467,16.150516884289534,0,398,carrier aggregation,316,10079,60.55127832234671,2
-82,-90,22,13,-77,-12,70.71531037903146,218,connected,7,29,8562,30,0,high-speed,sub-6 GHz,3,23,14.461812041888546,0,303,None,216,3383,51.019786218032614,1
-90,-92,9,3,-103,-9,77.61891145579874,115,connected,2,35,5408,121,1,stationary,millimeter wave,2,75,9.705373198266852,1,492,MIMO,443,11148,39.87496738396372,8
-115,-49,17,9,-86,-17,50.986497222899004,126,idle,7,32,9299,60,0,high-speed,millimeter wave,4,50,7.995117920167669,0,380,MIMO,346,3783,7.802036274003299,8
-97,-94,9,3,-122,-9,65.82992691547058,267,connected,6,44,13738,95,1,high-speed,millimeter wave,0,356,10.061857396494373,0,357,carrier aggregation,402,7076,31.432039663884336,9
-96,-75,30,8,-74,-7,15.326357766249965,193,connected,1,0,8885,117,1,stationary,millimeter wave,2,68,15.981464354109416,1,462,None,163,10387,60.00599823080076,5
-88,-39,29,3,-105,-12,37.03117003249692,152,connected,3,33,8871,102,1,high-speed,sub-6 GHz,3,412,20.574727159335506,0,209,MIMO,229,4724,83.53948847818653,9
-84,-93,14,3,-127,-5,33.40408551678122,62,connected,1,11,10027,52,0,high-speed,millimeter wave,1,256,12.527693773066256,1,73,MIMO,450,7549,47.22509354401211,1
-86,-51,26,0,-99,-14,71.14202384961705,229,connected,2,24,8109,56,1,stationary,millimeter wave,2,92,14.00276773871771,1,388,carrier aggregation,228,8954,29.047229183603175,2
-118,-69,2,4,-135,-4,30.62155143045648,124,connected,9,58,7849,78,1,high-speed,sub-6 GHz,4,183,20.052613500135706,0,435,carrier aggregation,92,5032,40.593802066536256,1
-86,-75,24,5,-89,-13,38.605854522476484,266,idle,1,12,9037,33,0,stationary,millimeter wave,3,253,23.31988572182474,1,114,carrier aggregation,223,5410,19.526985367482286,3
-106,-66,21,7,-132,-10,49.969950552761006,140,connected,9,2,9260,110,1,stationary,sub-6 GHz,0,20,12.432579119854063,0,259,None,285,11868,0.6728108250611431,10
-110,-46,16,5,-106,-5,100.0,119,connected,1,3,10439,11,1,stationary,millimeter wave,0,32,22.530055569472278,0,429,MIMO,434,12270,50.06657149035131,9
-77,-42,0,15,-136,-13,100.0,83,connected,7,53,10274,83,0,stationary,sub-6 GHz,4,432,24.070267937674487,1,461,MIMO,245,11115,79.69790727000095,4
-76,-25,3,3,-92,-8,68.2496366637009,0,connected,5,57,7142,119,0,stationary,millimeter wave,0,94,0.6823038548200955,1,205,MIMO,213,9129,59.67691735553788,9
-105,-42,20,2,-81,-6,75.99646460940878,45,connected,2,14,10330,106,0,high-speed,sub-6 GHz,2,78,12.675795123685084,1,220,MIMO,252,2198,28.580786845311923,3
-111,-48,23,7,-132,-7,100.0,204,connected,5,23,7582,85,1,high-speed,sub-6 GHz,4,152,19.016393018758226,0,176,MIMO,100,6062,72.58738554754363,9
-83,-38,16,4,-132,-14,100.0,170,connected,9,46,12332,87,1,stationary,sub-6 GHz,3,118,16.903947908745703,1,352,carrier aggregation,342,11610,90.22451011949583,2
-71,-76,11,4,-95,-18,21.882652356764957,87,connected,4,31,5462,106,1,stationary,millimeter wave,3,394,4.8274089613934255,0,10,carrier aggregation,243,4138,49.485310198443045,4
-105,-33,4,7,-127,-8,24.09833520479307,18,connected,5,44,12588,91,0,high-speed,sub-6 GHz,3,400,7.404514304968498,1,302,carrier aggregation,83,10967,82.21652967066507,4
-105,-66,7,10,-138,-12,45.62096494062729,129,connected,9,44,10302,15,0,stationary,sub-6 GHz,3,96,22.042641172515587,1,372,carrier aggregation,176,6640,51.31240752683224,4
-90,-39,5,3,-111,-18,32.3221039910646,135,connected,5,45,4606,76,1,stationary,millimeter wave,1,18,11.98681344224377,1,443,MIMO,241,5497,87.8314378519629,4
-76,-40,6,10,-122,-4,57.11783199311117,95,connected,8,36,10569,29,1,stationary,millimeter wave,3,193,16.433706280818225,1,208,None,16,8055,47.54922986722667,5
-89,-56,7,13,-114,-13,74.85437592151882,146,connected,9,2,5495,12,1,high-speed,sub-6 GHz,0,386,19.48876023891396,0,225,MIMO,483,12156,66.92341503337225,9
-92,-56,31,4,-98,-15,16.899702031815202,188,connected,6,58,3758,96,0,high-speed,millimeter wave,2,318,18.838785380764833,0,240,carrier aggregation,373,9751,82.11645056053803,0
-109,-55,24,15,-93,-4,78.12410229883245,178,connected,7,46,10720,123,0,stationary,sub-6 GHz,0,392,16.229673101477584,0,389,None,104,10338,32.90334303511112,2
-106,-80,3,0,-133,-13,76.55576805264062,127,connected,5,27,9569,41,0,stationary,millimeter wave,0,499,2.568407425584589,0,243,carrier aggregation,358,11262,46.146363061038855,6
-85,-6,29,9,-79,-6,23.411741264928725,238,connected,9,4,2060,39,1,stationary,millimeter wave,4,14,13.881874865839237,0,341,carrier aggregation,291,11922,74.88000236247674,1
-86,-9,21,13,-92,-8,22.25103260262764,76,idle,1,15,5996,97,0,stationary,millimeter wave,1,496,14.37792290781659,1,108,None,285,5642,99.24067715894623,1
-106,-44,23,2,-98,-12,60.91879702438168,13,connected,5,21,10633,68,1,high-speed,millimeter wave,3,398,20.568718933280046,0,259,MIMO,424,9573,34.22651298390007,5
-114,-39,5,2,-127,-19,100.0,71,connected,7,7,5040,77,0,high-speed,millimeter wave,0,249,15.823950328329271,0,370,MIMO,216,9009,12.73249433528284,5
-93,-43,4,3,-124,-7,53.058452820123335,90,connected,1,25,4872,46,0,high-speed,sub-6 GHz,3,416,8.789999952045191,0,452,carrier aggregation,393,9454,35.051751903929606,10
-107,-29,10,6,-95,-15,37.369039102240144,9,connected,9,40,3291,40,1,stationary,millimeter wave,3,35,4.893632416738001,0,46,carrier aggregation,98,6077,8.308084805912175,0
-89,-84,16,8,-125,-16,78.10720921005826,236,connected,4,46,12816,51,1,high-speed,millimeter wave,1,150,5.513906699949271,1,367,None,398,3455,9.456358616460768,9
-71,-16,3,14,-94,-15,33.63082311558223,118,connected,9,55,12157,53,1,stationary,millimeter wave,1,433,21.823452547059624,0,47,None,262,13865,94.03201832150582,4
-97,-62,9,2,-89,-20,64.12762200098919,126,connected,7,8,14050,82,0,high-speed,sub-6 GHz,3,36,2.9157503980349864,0,270,None,369,8589,20.64839877776008,0
-118,-8,16,13,-106,-13,54.626329219447555,263,connected,6,42,5771,111,1,high-speed,millimeter wave,0,131,4.800478461549476,1,350,MIMO,380,7510,50.98926273455569,10
-99,-67,20,9,-126,-4,24.471998453507464,226,connected,9,38,7156,44,0,high-speed,millimeter wave,3,420,8.18498923183463,0,337,carrier aggregation,189,8859,30.708627739594906,6
-83,-71,12,6,-71,-12,99.27689054674069,17,connected,4,40,2900,87,0,high-speed,millimeter wave,1,184,5.715743286781731,1,301,carrier aggregation,2,9618,8.351037744918965,1
-72,-52,26,2,-134,-6,58.19936777714789,229,connected,2,11,8752,43,1,stationary,sub-6 GHz,0,58,19.01105813296885,1,197,None,346,10030,29.38037251573834,8
-99,-31,17,11,-83,-15,100.0,88,connected,7,5,11854,84,0,high-speed,millimeter wave,1,384,15.187930823832914,0,338,carrier aggregation,499,5731,6.4793090454571605,1
-107,-27,16,3,-96,-10,56.28893733176356,56,handover,2,20,5765,47,1,stationary,millimeter wave,0,203,10.305514727978686,1,14,carrier aggregation,143,5921,2.603363410723336,6
-113,-24,11,12,-76,-14,17.3394380762158,161,connected,9,27,10229,72,0,high-speed,millimeter wave,2,475,18.14343930305457,0,99,MIMO,72,4065,72.88904470744917,9
